ID,Upvotes
366953,431.6109726139526
71864,107.36415398801694
141692,116.53890478989928
316833,-291.50653910755796
440445,619.2064193553952
3514,-281.99130252984514
331420,-176.1053902157313
406540,672.7475263388243
227379,1.7075878299719989
331687,-257.96848646654416
32784,-353.38851317173624
470377,162.81435605388455
338103,-141.88884228252675
29883,2227.856978130617
218228,-73.19918257827749
70945,9026.172571277806
14328,-124.56960291085431
259947,125.54384391769963
346378,974.7317479164167
384621,-368.73321123978644
425418,-4.263965189867918
131224,260.2013000847081
365408,-150.02819873792743
218626,-254.6401644997211
331722,-386.78247958208203
310969,-586.8889991449864
307391,674.275513949485
14072,432.8638523492327
238694,-427.3129443370966
213841,-279.70592654036705
165258,474.14204877606517
123606,-157.770660525106
214062,152.29216130256486
279450,901.4906666301305
178546,-305.1534837890931
358455,-71.15798889625137
386308,-216.47971735480053
155592,-38.667703645821575
200090,-161.0227899974575
127308,-193.46004909841167
449766,148.22584996388224
223688,7224.903737359164
442443,-324.4407377472984
451259,720.0146265184732
87024,-364.1073690663886
207529,247.72677750286493
196568,-532.1869924813724
38258,4754.043929867699
387275,-338.50391583016744
86152,-252.5200229089587
302142,438.6884749435279
401268,597.7356612060072
307187,-263.0176373843781
252388,-189.74655426411005
844,-236.59154568721738
105707,158.4964783710347
230309,2178.210351990999
362573,20.57957601603232
173751,584.9398296065593
349049,-375.6718429332401
310466,-141.2329775303669
205786,451.6778874859943
208358,-451.66966216410833
440214,23.8352069259098
41343,-225.11722840524556
427741,371.7642255065918
355001,243.1714281008061
137708,-147.5710487902997
146326,719.8584804632571
220889,-97.59110474401109
205742,1620.9593938864002
28737,-234.46112376117583
292474,-302.1834748916865
349149,-342.8555026634025
46230,-420.2733726354802
303160,-340.67327823769733
292638,939.9602746097531
210116,-280.1126192334476
55900,-370.3897758016675
91135,-184.78885611646
452177,695.3275422138872
170628,-193.99655938443857
237099,231.0637624584999
166022,-248.73445766803582
175687,-495.5630955591032
392847,-360.3210760555744
454964,-329.0609260275105
259259,-121.13618935701572
289148,278.0122863953913
311134,-51.85026315148832
62551,1911.4660316835618
336258,-350.34677234414414
468049,-270.9671467548811
22189,-167.30816636390625
264888,77.74694593427313
451615,395.5386553073761
85004,-172.709079079743
375246,-35.38523073246682
60204,-236.76435166055762
126097,-363.33852355609804
182425,5320.814117624843
449937,-131.96708982566537
442637,13869.53385558528
378184,-431.46444171194025
357584,442.39413704131204
383054,57.760358794232786
299871,-489.80202189523334
152764,-181.85083919399688
22064,-157.6125143387427
416791,-203.45978509979977
440686,464.84387375725663
44537,-383.85355516610844
80203,-154.76710449318495
81726,-277.2440479660605
440068,-23.02045486802541
109276,-510.44599463310965
120567,-263.0397972733963
169520,1629.2997047484037
84443,-350.7196002635807
139139,-53.05360888820121
346145,355.2995788135426
75219,-297.3947401532138
244042,1.47020237772756
6992,-203.30121309156402
337741,-338.3220126178145
20091,1086.2404664166727
420761,49.27400337388167
101501,-417.94177254119575
408598,764.096620485039
306979,-325.18780083412116
50260,-181.1436060464406
21088,-215.94672295719124
462951,-271.62896891900004
196903,-181.31990244496615
155361,-122.620188365954
51756,-298.77307701326833
192022,-352.05929291491873
384071,-363.3623399496016
173305,1168.1099913103337
56449,-340.57011204023013
172164,-602.2116037577696
341063,-665.6848484723708
431990,-53.88065463695892
342757,-324.85517088126505
335181,-363.42839510368333
121613,-323.55022071416806
40216,-286.28145473578036
116940,1700.2672385259732
351719,-322.976257663811
